"﻿Report Date",HealthDistrict,HPRName,Cases,Death
2020-07-08,Fairfax,"Northern Region",2,0
2020-07-08,Roanoke,"Southwest Region",0,0
2020-07-08,"Eastern Shore","Eastern Region",0,0
2020-07-08,"Western Tidewater","Eastern Region",0,0
2020-07-08,"Thomas Jefferson","Northwest Region",0,0
2020-07-08,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-08,"Cumberland Plateau","Southwest Region",0,0
2020-07-08,Henrico,"Central Region",0,0
2020-07-08,Portsmouth,"Eastern Region",0,0
2020-07-08,Hampton,"Eastern Region",0,0
2020-07-08,Chesapeake,"Eastern Region",0,0
2020-07-08,Rappahannock,"Northwest Region",0,0
2020-07-08,Loudoun,"Northern Region",0,0
2020-07-08,Southside,"Central Region",0,0
2020-07-08,Richmond,"Central Region",0,0
2020-07-08,Piedmont,"Central Region",0,0
2020-07-08,Norfolk,"Eastern Region",0,0
2020-07-08,"Three Rivers","Eastern Region",0,0
2020-07-08,"Prince William","Northern Region",2,0
2020-07-08,Chickahominy,"Central Region",0,0
2020-07-08,Alexandria,"Northern Region",1,0
2020-07-08,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-08,Crater,"Central Region",0,0
2020-07-08,Lenowisco,"Southwest Region",0,0
2020-07-08,"Central Virginia","Southwest Region",0,0
2020-07-08,"Lord Fairfax","Northwest Region",0,0
2020-07-08,Chesterfield,"Central Region",0,0
2020-07-08,Arlington,"Northern Region",0,0
2020-07-08,"New River","Southwest Region",0,0
2020-07-08,Alleghany,"Southwest Region",0,0
2020-07-08,"Central Shenandoah","Northwest Region",1,0
2020-07-08,"Mount Rogers","Southwest Region",0,0
2020-07-08,"West Piedmont","Southwest Region",0,0
2020-07-08,"Virginia Beach","Eastern Region",0,0
2020-07-08,Peninsula,"Eastern Region",0,0
